num__recency_days,num__n_orders,num__total_spend,num__avg_order_value,num__max_order_value,num__territory_id__was_missing,num__log_total_spend,num__spend_per_order,num__orders_per_year_active,cat__territory_id_0ad4c625-bb65-4376-8a41-0a65719b0db8,cat__territory_id_25d73ad2-9e13-410b-8b0d-5f26e2b9e4f2,cat__territory_id_2ac923e9-3043-4f5e-bae0-ad28089bf187,cat__territory_id_e0e3bac4-790e-4617-84b3-be0c2bdb7070,cat__territory_id_unknown
0.6810437701676078,-0.5486665909646351,-0.20606665270795776,-0.2474833340032842,-0.24581702970821617,-1.037697278814058,0.1755494482288243,-0.2470195976820172,-0.3463401353189745,0.0,0.0,0.0,1.0,0.0
0.10013014636767746,0.36918403239532893,0.17062686225022056,0.6053904388592735,0.42124101163977595,0.9636721811035868,1.2103648895490582,0.6322417566279694,-0.2156701422319827,0.0,0.0,0.0,0.0,1.0
-1.1876783690442163,-0.5486665909646351,-0.2412260945974783,-0.4255176934773275,-0.36043020256686376,0.9636721811035868,-0.7644918274247854,-0.43056227070789393,0.6638501792307392,0.0,0.0,0.0,0.0,1.0
-0.9217179147743686,0.36918403239532893,-0.027745852349980428,0.1031475521270405,0.17161867757450636,-1.037697278814058,0.9251245617997689,0.11445967112830717,0.30315800699451184,0.0,0.0,0.0,1.0,0.0
0.5620614616784654,-0.5486665909646351,-0.24180130019076287,-0.428430321035185,-0.3623052646995205,0.9636721811035868,-0.821606479509521,-0.4335650138248817,-0.3417971411304895,0.0,0.0,0.0,0.0,1.0
-0.5787689079527231,-0.5486665909646351,-0.07549498303235598,0.41368312163038157,0.17982207440487985,0.9636721811035868,0.8161903029448433,0.43460308987420393,-0.22426922599242438,0.0,0.0,0.0,0.0,1.0
-1.0896929385237462,-0.5486665909646351,-0.23629945869099578,-0.4005710384442775,-0.34437029540065817,0.9636721811035868,-0.4499553637981226,-0.4048437759108938,0.20478741456644986,0.0,0.0,0.0,0.0,1.0
-0.7677408096707726,-0.5486665909646351,-0.15603311643651463,0.005867916858370473,-0.08271710453228434,-1.037697278814058,0.5340788101555649,0.014170241936425599,-0.15798008662395607,0.0,0.0,1.0,0.0,0.0
0.17711869891947546,1.287034655755293,0.2560306949049669,0.3980207634724824,0.19162792375206528,-1.037697278814058,1.2926293029059797,0.4184561444717431,-0.13000969517703226,1.0,0.0,0.0,0.0,0.0
-0.18682718587084232,0.36918403239532893,0.07056694724299745,0.35205730954916675,0.17045145139692752,-1.037697278814058,1.0891931744529157,0.37107059923480223,-0.1644059199783755,0.0,1.0,0.0,0.0,0.0
-0.8377304028996799,0.36918403239532893,-0.030120429874701152,0.09713556265969464,0.1356626006586739,-1.037697278814058,0.920297988416838,0.10826167305478947,0.17769986012973718,1.0,0.0,0.0,0.0,0.0
-1.215674206335779,-0.5486665909646351,-0.24374118105411516,-0.4382531574740597,-0.36862891174190565,0.9636721811035868,-1.098499875099915,-0.443691764986923,0.9524039170197213,0.0,0.0,0.0,0.0,1.0
1.1219782075097235,0.36918403239532893,0.05272409576671187,0.30688252202334704,0.46302677126603303,-1.037697278814058,1.0635981726103323,0.3244981214256867,-0.3004071178936165,0.0,0.0,1.0,0.0,0.0
-1.117688775815309,-0.5486665909646351,-0.24302217406250942,-0.43461237302673766,-0.3662850840760846,-1.037697278814058,-0.9748011040408128,-0.43993833609068816,0.29072034588291773,0.0,0.0,1.0,0.0,0.0
0.33809476334596217,0.36918403239532893,-0.10720624958195225,-0.09803142234586834,-0.14117276042894314,0.9636721811035868,0.7253942801121946,-0.09294370224550401,-0.24472883690861832,0.0,0.0,0.0,0.0,1.0
-0.2848126163913125,1.287034655755293,0.35052025778242635,0.5575074513511927,0.4153814424752234,-1.037697278814058,1.3687082794702772,0.5828772881868136,-0.0014806519887883085,0.0,0.0,1.0,0.0,0.0
0.3730895599604158,0.36918403239532893,-0.1455996027278985,-0.19523626502905947,-0.19213868850558333,0.9636721811035868,0.582500701707323,-0.19315602479852176,-0.24831349601129035,0.0,0.0,0.0,0.0,1.0
0.3660906006375251,-0.5486665909646351,-0.24537404918547706,-0.44652139542806557,-0.3739517549765402,0.9636721811035868,-1.684450803528118,-0.45221581899411306,-0.3329174004760136,0.0,0.0,0.0,0.0,1.0
0.4080843565748694,-0.5486665909646351,-0.23669778856434537,-0.4025880330280938,-0.345668775927523,0.9636721811035868,-0.4685249512897018,-0.4069231755194078,-0.33498968234650583,0.0,0.0,0.0,0.0,1.0
1.443930336362697,0.36918403239532893,0.16716843862059697,0.5966343522634643,0.4153814424752234,-1.037697278814058,1.2066874482221837,0.6232147601325251,-0.3141278371363482,0.0,1.0,0.0,0.0,0.0
-0.9987064673261666,-0.5486665909646351,-0.20523979466761116,-0.24329643188886396,-0.243121627892522,0.9636721811035868,0.18459859050955674,-0.24270315445134732,0.02871831072781708,0.0,0.0,0.0,0.0,1.0
0.3030999667315085,-0.5486665909646351,-0.07678991787766318,0.4071260523666171,0.17560083017318126,0.9636721811035868,0.8128265217086245,0.4278431474482442,-0.3296080020578353,0.0,0.0,0.0,0.0,1.0
-0.9007210368056965,0.36918403239532893,-0.239408444922699,-0.4327428384501068,-0.36183416594424556,-1.037697278814058,-0.621211733627743,-0.43801095884439234,0.2670887897708892,0.0,0.0,1.0,0.0,0.0
1.4509292956855877,-0.5486665909646351,-0.1628176664093064,-0.028486525186559458,-0.10483346238697143,-1.037697278814058,0.4994762830260672,-0.02124711312844504,-0.36630852480757686,0.0,0.0,0.0,1.0,0.0
-0.24281886045396814,1.287034655755293,0.16711592833623265,0.24794364181253128,0.20044307020877317,-1.037697278814058,1.2066313755801534,0.2637356952793884,-0.01771749687797612,0.0,0.0,1.0,0.0,0.0
-0.27781365706842176,-0.5486665909646351,-0.24086659110167544,-0.4236973012536665,-0.3592582887339532,0.9636721811035868,-0.7322192992499034,-0.42868555625977656,-0.2802434259513324,0.0,0.0,0.0,0.0,1.0
1.009994858343472,-0.5486665909646351,-0.24553869853312948,-0.44735511859236454,-0.3744884809064582,0.9636721811035868,-1.829226250589279,-0.4530753372275097,-0.3564862359239941,0.0,0.0,0.0,0.0,1.0
-0.8797241588370243,-0.5486665909646351,-0.24158488233971484,-0.4273344613906789,-0.36159978317766345,0.9636721811035868,-0.7992409277828593,-0.4324352487109562,-0.09188580069278479,0.0,0.0,0.0,0.0,1.0
0.6950416888133892,-0.5486665909646351,-0.07196538096398872,0.43155571600814724,0.1913279138108402,0.9636721811035868,0.8252308140867539,0.4530286553419789,-0.3468393450561896,0.0,0.0,0.0,0.0,1.0
0.6180531362615912,-0.5486665909646351,-0.12000080005918476,0.1883221886514626,0.03474147511266996,0.9636721811035868,0.6827189584828891,0.20226957764233128,-0.34400448254124627,0.0,0.0,0.0,0.0,1.0
-0.025851121444355623,-0.5486665909646351,-0.2035508504977546,-0.23474424569624247,-0.23761598731106348,-1.037697278814058,0.2025248950934363,-0.23388636695793316,-0.307094154680835,0.0,0.0,0.0,1.0,0.0
0.33809476334596217,0.36918403239532893,-0.14718141810943114,-0.1992411279211136,-0.19213868850558333,0.9636721811035868,0.5754926978955873,-0.19728479658437992,-0.24472883690861832,0.0,0.0,0.0,0.0,1.0
2.4237846415673987,-0.5486665909646351,-0.09696096604757294,0.30498735368834495,0.10984700399179814,0.9636721811035868,0.7568194161190612,0.3225443173225467,-0.3797974518378215,0.0,0.0,0.0,0.0,1.0
-0.9637116707117129,-0.5486665909646351,-0.1628176664093064,-0.028486525186559458,-0.10483346238697143,-1.037697278814058,0.4994762830260672,-0.02124711312844504,-0.015099792037453501,0.0,0.0,1.0,0.0,0.0
-0.7817387283165541,0.36918403239532893,0.08114302604832019,0.37883397770233573,0.17911188401658107,0.9636721811035868,1.1036916013253033,0.39867572704315674,0.1157854499886795,0.0,0.0,0.0,0.0,1.0
1.2829542719362101,-0.5486665909646351,-0.07196538096398872,0.43155571600814724,0.1913279138108402,0.9636721811035868,0.8252308140867539,0.4530286553419789,-0.3629589885062629,0.0,0.0,0.0,0.0,1.0
-1.040700223263511,0.36918403239532893,-0.23784819975091454,-0.42879258732476244,-0.358789523200789,-1.037697278814058,-0.5270117215012465,-0.43393848849197764,0.6097463533953051,0.0,0.0,0.0,1.0,0.0
-0.039849040090137074,1.287034655755293,0.2555784427606722,0.39725741782473994,0.1864035424905053,-1.037697278814058,1.2922317039028175,0.4176691812077798,-0.0811861109621239,0.0,1.0,0.0,0.0,0.0
1.7378866279241074,-0.5486665909646351,-0.098565887255596,0.2968606285777892,0.10461526247503412,0.9636721811035868,0.7520421532714476,0.314166154510916,-0.37117953240365237,0.0,0.0,0.0,0.0,1.0
-1.2296721249815605,0.36918403239532893,-0.238279603945878,-0.42988482265895905,-0.3529323084694574,0.9636721811035868,-0.551111117240644,-0.43506451716084804,2.7447665575166664,0.0,0.0,0.0,0.0,1.0
0.016142634492988736,-0.5486665909646351,-0.20507514531995874,-0.24246270872456496,-0.24258490196260402,0.9636721811035868,0.18637856240119222,-0.24184363621795069,-0.31058521801477557,0.0,0.0,0.0,0.0,1.0
-0.7887376876394449,2.204885279115257,0.32843881128924546,0.2778845552667984,0.1864035424905053,-1.037697278814058,1.3520679509285352,0.29460296890267923,0.6638501792307392,0.0,1.0,0.0,0.0,0.0
-0.9847085486803852,-0.5486665909646351,-0.12183426788777939,0.17903818831079163,0.028764714564826366,0.9636721811035868,0.6762507874245032,0.1926983339569328,0.010095617052577187,0.0,0.0,0.0,0.0,1.0
0.05113743110744237,1.287034655755293,0.35573521223911747,0.5663096490586222,0.46302677126603303,-1.037697278814058,1.3725482492548684,0.5919518224536634,-0.1035408198636833,0.0,1.0,0.0,0.0,0.0
0.4850729091266674,-0.5486665909646351,-0.24336442139051376,-0.43634538642366294,-0.36740074604501544,0.9636721811035868,-1.0293891216501478,-0.44172496824529595,-0.33853853198389267,0.0,0.0,0.0,0.0,1.0
-0.9777095893574944,1.287034655755293,0.34054763080885486,0.5406748912564078,0.4153814424752234,-1.037697278814058,1.3612706505050687,0.5655239352565553,0.8405157329790955,0.0,0.0,1.0,0.0,0.0
0.2961010074086178,-0.5486665909646351,-0.24544594988463764,-0.44688547387279776,-0.3741861377431223,-1.037697278814058,-1.7419336357090012,-0.45259116188373655,-0.3292243729001725,0.0,1.0,0.0,0.0,0.0
-0.18682718587084232,-0.5486665909646351,-0.23870094204295897,-0.41273125849833275,-0.3521986798045003,-1.037697278814058,-0.5759916354798531,-0.41738022842431766,-0.2913161287281592,1.0,0.0,0.0,0.0,0.0
